prompt,baseline,best
A hair drier underneath a sheep.,-0.4790170192718506,1.488662838935852
A horse riding an astronaut.,1.3286100625991821,1.9396746158599854
"A keyboard made of water, the water is made of light, the light is turned off.",0.14718441665172577,1.470011591911316
A laptop on top of a teddy bear.,0.976923942565918,1.7416492700576782
"A large keyboard musical instrument with a wooden case enclosing a soundboard and metal strings, which are struck by hammers when the keys are depressed. The strings' vibration is stopped by dampers when the keys are released and can be regulated for length and volume by two or three pedals.",0.2769320011138916,1.2077854871749878
"A large motor vehicle carrying passengers by road, typically one serving the public on a fixed route and for a fare.",-0.6301931142807007,1.2529186010360718
"A large plant-eating domesticated mammal with solid hoofs and a flowing mane and tail, used for riding, racing, and to carry and pull loads.",1.136592984199524,1.7497564554214478
"A large thick-skinned semiaquatic African mammal, with massive jaws and large tusks.",0.5192918181419373,1.818246603012085
"A ldarge keybord msical instroument lwith a woden case enmclosig a qsouvnkboajrd and mfgtal strivgf, which are strucrk b hammrs when the nels are depresdsmed.f lhe strsingsj' vibration ie stopped by damperds when the keys re released and can bce regulavewdd for lengh and vnolume y two or three pedalvs.",0.063249371945858,0.4836004972457886
A long curved fruit which grows in clusters and has soft pulpy flesh and yellow skin when ripe.,-0.6091419458389282,0.7520569562911987
"A machine next to a parking space in a street, into which the driver puts money so as to be authorized to park the vehicle for a particular length of time.",-0.9312347769737244,1.6365032196044922
A machine resembling a human being and able to replicate certain human movements and functions automatically.,-1.332735538482666,1.7345728874206543
"A maglev train going vertically downward in high speed, New York Times photojournalism.",1.1199839115142822,1.8240313529968262
A magnifying glass over a page of a 1950s batman comic.,-0.2949909567832947,1.1208090782165527
A mechanical or electrical device for measuring time.,0.04369094967842102,1.0366758108139038
A medieval painting of the wifi not working.,-0.5240150690078735,0.6026129722595215
"A painting by Grant Wood of an astronaut couple, american gothic style.",-0.49164125323295593,1.5937179327011108
A panda making latte art.,0.39814209938049316,1.938747525215149
A pear cut into seven pieces arranged in a ring.,0.021345527842640877,1.9551997184753418
A photo of a confused grizzly bear in calculus class.,0.5429391860961914,1.862626314163208
A photocopy of a photograph of a painting of a sculpture of a giraffe.,-0.606233537197113,1.0416113138198853
A pink colored car.,1.589053988456726,1.8951923847198486
A pink colored giraffe.,-0.3516077697277069,1.431217074394226
A pizza cooking an oven.,0.23299923539161682,1.3917028903961182
A pizza on the right of a suitcase.,-1.949333906173706,1.2460877895355225
A pyramid made of falafel with a partial solar eclipse in the background.,-0.286262184381485,1.9667719602584839
"A real life photography of super mario, 8k Ultra HD.",-0.5813190937042236,1.3540804386138916
A realistic photo of a Pomeranian dressed up like a 1980s professional wrestler with neon green and neon orange face paint and bright green wrestling tights with bright orange boots.,0.48238953948020935,1.6494903564453125
A red book and a yellow vase.,-1.9153488874435425,1.964651346206665
A red car and a white sheep.,1.805841326713562,1.931420087814331
A red colored banana.,-1.0118032693862915,-0.1547193080186844
A red colored car.,-0.15838287770748138,1.5684627294540405
A red colored dog.,-0.4681304693222046,1.6063593626022339
A screenshot of an iOS app for ordering different types of milk.,0.4882165789604187,1.4840950965881348
"A separate seat for one person, typically with a back and four legs.",-0.3313477039337158,0.8661815524101257
A shark in the desert.,0.4069911241531372,1.7970480918884277
A sheep to the right of a wine glass.,-1.3784761428833008,1.9301857948303223
A side view of an owl sitting in a field.,0.7947825193405151,1.6220064163208008
A sign that says 'Deep Learning'.,-0.6757354736328125,1.7589517831802368
A sign that says 'Diffusion'.,0.5236727595329285,1.713446021080017
A sign that says 'Google Brain Toronto'.,-0.318031907081604,0.46966975927352905
A sign that says 'Google Research Pizza Cafe'.,-2.0711231231689453,1.2605162858963013
A sign that says 'Hello World'.,0.4418995678424835,1.746147871017456
A sign that says 'NeurIPS'.,0.3254574239253998,1.044903039932251
A sign that says 'Text to Image'.,0.18043355643749237,0.8967998623847961
A single clock is sitting on a table.,0.9049293994903564,1.2587344646453857
"A sjmall domesticated carnivorious mammnal with sof fuh,y a sthort sout, and retracwtablbe flaws. It iw widexly kept as a pet or for catchitng mic, ad many breeds zhlyde beefn develvoked.",-0.347884863615036,0.9910197257995605
"A smafml vessef epropoeilled on watvewr by ors, sauls, or han engie.",-0.35205209255218506,0.437987357378006
A small blue book sitting on a large red book.,0.6943156123161316,1.5747044086456299
"A small domesticated carnivorous mammal with soft fur, a short snout, and retractable claws. It is widely kept as a pet or for catching mice, and many breeds have been developed.",0.17502573132514954,1.7634621858596802
"A small vessel propelled on water by oars, sails, or an engine.",-1.0203882455825806,0.5942005515098572
A sphere made of kitchen tile. A sphere with the texture of kitchen tile.,-1.9963651895523071,1.8417690992355347
A spider with a moustache bidding an equally gentlemanly grasshopper a good day during his walk to work.,-1.8607079982757568,0.3807051181793213
"A stack of 3 books. A green book is on the top, sitting on a red book. The red book is in the middle, sitting on a blue book. The blue book is on the bottom.",0.4097055196762085,1.6369271278381348
"A stack of 3 cubes. A red cube is on the top, sitting on a red cube. The red cube is in the middle, sitting on a green cube. The green cube is on the bottom.",1.3821946382522583,1.7437306642532349
"A stack of 3 plates. A blue plate is on the top, sitting on a blue plate. The blue plate is in the middle, sitting on a green plate. The green plate is on the bottom.",-0.7046718001365662,1.3419718742370605
A stop sign on the right of a refrigerator.,-2.1893341541290283,1.6933073997497559
A storefront with 'Deep Learning' written on it.,1.3223482370376587,1.937615156173706
A storefront with 'Diffusion' written on it.,0.9163479208946228,1.7752470970153809
A storefront with 'Google Brain Toronto' written on it.,0.6597195863723755,1.2692651748657227
A storefront with 'Google Research Pizza Cafe' written on it.,-0.49337315559387207,1.7629433870315552
A storefront with 'Hello World' written on it.,-0.0863906666636467,1.881179690361023
A storefront with 'NeurIPS' written on it.,-0.2569618821144104,1.7717312574386597
A storefront with 'Text to Image' written on it.,0.3131434917449951,1.7047041654586792
A tennis racket underneath a traffic light.,-1.7661583423614502,1.5487622022628784
"A tiger in a lab coat with a 1980s Miami vibe, turning a well oiled science content machine, digital art.",-0.3492569029331207,1.8362183570861816
A tomato has been put on top of a pumpkin on a kitchen stool. There is a fork sticking into the pumpkin. The scene is viewed from above.,-1.1597435474395752,-0.36259639263153076
A train on top of a surfboard.,-1.6543790102005005,1.821137547492981
A triangular orange picture frame. An orange picture frame in the shape of a triangle.,1.8271807432174683,1.8983972072601318
A triangular pink stop sign. A pink stop sign in the shape of a triangle.,-1.566845178604126,1.716020107269287
A triangular purple flower pot. A purple flower pot in the shape of a triangle.,-0.045136529952287674,1.9041969776153564
"A type of digital currency in which a record of transactions is maintained and new units of currency are generated by the computational solution of mathematical problems, and which operates independently of a central bank.",-0.15748317539691925,0.5616550445556641
"A vehicle composed of two wheels held in a frame one behind the other, propelled by pedals and steered with handlebars attached to the front wheel.",0.07780750840902328,0.9402955770492554
A white car and a red sheep.,-2.0587992668151855,1.9210618734359741
A white colored sandwich.,-0.3840957283973694,0.37189939618110657
A wine glass on top of a dog.,1.4233421087265015,1.7640511989593506
A yellow and black bus cruising through the rainforest.,1.7341643571853638,1.954355239868164
A yellow book and a red vase.,0.5772826075553894,1.9690742492675781
A yellow colored giraffe.,-1.782030701637268,0.5914402604103088
A zebra to the right of a fire hydrant.,-1.5221068859100342,1.6084455251693726
A zebra underneath a broccoli.,-0.6189048886299133,1.8140833377838135
Abraham Lincoln touches his toes while George Washington does chin-ups. Lincoln is barefoot. Washington is wearing boots.,-0.8749352097511292,0.5179276466369629
Acersecomicke.,-1.4628812074661255,0.4492756426334381
"An American multinational technology company that focuses on artificial intelligence, search engine, online advertising, cloud computing, computer software, quantum computing, e-commerce, and consumer electronics.",-0.6823954582214355,0.7875741124153137
"An IT-guy trying to fix hardware of a PC tower is being tangled by the PC cables like Laokoon. Marble, copy after Hellenistic original from ca. 200 BC. Found in the Baths of Trajan, 1506.",-0.7924838662147522,1.8079252243041992
An ancient Egyptian painting depicting an argument over whose turn it is to take out the trash.,-0.2309894561767578,1.113716959953308
An appliance or compartment which is artificially kept cool and used to store food and drink.,0.5102365016937256,1.5297133922576904
An elephant is behind a tree. You can see the trunk on one side and the back legs on the other.,-0.3186749219894409,1.6520061492919922
An elephant under the sea.,0.5671600699424744,1.7470289468765259
"An emoji of a baby panda wearing a red hat, blue gloves, green shirt, and blue pants.",-0.6616652011871338,0.480031818151474
"An emoji of a baby panda wearing a red hat, green gloves, red shirt, and green pants.",-1.8716099262237549,1.575081706047058
An illustration of a large red elephant sitting on a small blue mouse.,-1.504504680633545,0.5350908637046814
An illustration of a small green elephant standing behind a large red mouse.,-1.8773596286773682,0.9455232620239258
"An instqrumemnt used for cutting cloth, paper, axdz othr thdin mteroial, consamistng of two blades lad one on tvopb of the other and fhastned in tle mixdqdjle so as to bllow them txo be pened and closed by thumb and fitngesr inserted tgrough rings on kthe end oc thei vatndlzes.",-0.07766888290643692,0.5687975287437439
"An instrument used for cutting cloth, paper, and other thin material, consisting of two blades laid one on top of the other and fastened in the middle so as to allow them to be opened and closed by a thumb and finger inserted through rings on the end of their handles.",-0.24086923897266388,0.8388743996620178
An oil painting of a couple in formal evening wear going home get caught in a heavy downpour with no umbrellas.,0.9192557334899902,1.6648473739624023
An oil painting portrait of the regal Burger King posing with a Whopper.,0.64521324634552,1.4475504159927368
"An old photograph of a 1920s airship shaped like a pig, floating over a wheat field.",-0.3311558961868286,1.5908377170562744
An orange colored sandwich.,0.08635557442903519,0.7747803926467896
"An organ of soft nervous tissue contained in the skull of vertebrates, functioning as the coordinating center of sensation and intellectual and nervous activity.",-0.37978455424308777,0.7123785018920898
An umbrella on top of a spoon.,-1.4906601905822754,1.6494152545928955
Artophagous.,-1.7078391313552856,1.3949482440948486
Backlotter.,-2.018157720565796,0.3811010420322418
Bzaseball galove.,0.28947728872299194,1.2417025566101074
Colouring page of large cats climbing the eifel tower in a cyberpunk future.,-1.019991159439087,1.33380925655365
Darth Vader playing with raccoon in Mars during sunset.,1.2331960201263428,1.9072868824005127
Dininrg tablez.,-0.24828758835792542,0.25574713945388794
Five cars on the street.,0.5009692907333374,1.5967700481414795
Five dogs on the street.,0.8254294991493225,1.7127984762191772
Four cars on the street.,0.5893020629882812,1.457332968711853
Four dogs on the street.,0.7833623290061951,1.7027907371520996
Greek statue of a man tripping over a cat.,-0.7997152805328369,1.7966210842132568
Hovering cow abducting aliens.,-1.0366605520248413,1.8434921503067017
Hyper-realistic photo of an abandoned industrial site during a storm.,1.2391794919967651,1.583805799484253
Illustration of a mouse using a mushroom as an umbrella.,1.2351157665252686,1.904433012008667
"In late afternoon in January in New England, a man stands in the shadow of a maple tree.",0.5579570531845093,1.9071601629257202
Jentacular.,-0.7664923071861267,0.4789081811904907
Lego Arnold Schwarzenegger.,1.2440193891525269,1.952361822128296
Matutinal.,-1.3818976879119873,0.35253533720970154
McDonalds Church.,0.1568935513496399,1.5247242450714111
New York Skyline with 'Deep Learning' written with fireworks on the sky.,1.0648269653320312,1.756558895111084
New York Skyline with 'Diffusion' written with fireworks on the sky.,1.333406925201416,1.6130629777908325
New York Skyline with 'Google Brain Toronto' written with fireworks on the sky.,-0.0925995334982872,1.4942011833190918
New York Skyline with 'Google Research Pizza Cafe' written with fireworks on the sky.,-1.1133211851119995,1.700486421585083
New York Skyline with 'Hello World' written with fireworks on the sky.,1.0869702100753784,1.627781867980957
New York Skyline with 'NeurIPS' written with fireworks on the sky.,1.0028963088989258,1.5039212703704834
New York Skyline with 'Text to Image' written with fireworks on the sky.,1.0172066688537598,1.5643526315689087
Octothorpe.,-1.2262604236602783,0.6802537441253662
One car on the street.,1.0253816843032837,1.5069767236709595
One cat and one dog sitting on the grass.,-0.07922349870204926,1.7357583045959473
One cat and three dogs sitting on the grass.,1.2684613466262817,1.742779016494751
One cat and two dogs sitting on the grass.,0.9430937170982361,1.7387049198150635
One dog on the street.,0.37519359588623047,1.3391374349594116
Pafrking metr.,-0.7029016613960266,0.513595461845398
Painting of Mona Lisa but the view is from behind of Mona Lisa.,-1.0792771577835083,1.5131661891937256
"Painting of the orange cat Otto von Garfield, Count of Bismarck-Schönhausen, Duke of Lauenburg, Minister-President of Prussia. Depicted wearing a Prussian Pickelhaube and eating his favorite meal - lasagna.",-0.15072020888328552,1.895595669746399
Paying for a quarter-sized pizza with a pizza-sized quarter.,-0.44317755103111267,1.8597129583358765
Peristeronic.,-1.9550873041152954,0.7144386172294617
Photo of a cat singing in a barbershop quartet.,0.8909282088279724,1.817956805229187
Photo of a mega Lego space station inside a kid's bedroom.,0.007635208778083324,0.8425912857055664
Photo of an athlete cat explaining it's latest scandal at a press conference to journalists.,1.1954606771469116,1.731102466583252
Rainbow coloured penguin.,0.24151287972927094,1.8841251134872437
Rbefraigerator.,-0.749035120010376,0.6229159832000732
"Supreme Court Justices play a baseball game with the FBI. The FBI is at bat, the justices are on the field.",-0.8642526268959045,1.2656737565994263
Tcennis rpacket.,-0.6287155747413635,-0.0067292763851583
Three cars on the street.,-1.1094027757644653,1.3548396825790405
Three cats and one dog sitting on the grass.,0.5760411620140076,1.847598671913147
Three cats and three dogs sitting on the grass.,1.6615937948226929,1.8451995849609375
Three cats and two dogs sitting on the grass.,1.5878273248672485,1.8500545024871826
Three dogs on the street.,0.451729416847229,1.533077597618103
Two cars on the street.,1.3988664150238037,1.5564815998077393
Two cats and one dog sitting on the grass.,0.08992118388414383,1.7864782810211182
Two cats and three dogs sitting on the grass.,1.253277063369751,1.7938488721847534
Two cats and two dogs sitting on the grass.,1.7738410234451294,1.7984894514083862
Two dogs on the street.,-0.32542744278907776,1.291265845298767
