prompt,img_reward_score,hpsv_reward_score,aesthetic_reward_score,clip_reward_score,img_path
A red colored car.,1.290776252746582,0.281,3.687459945678711,26.918415069580078,results/evals/sd_snes_img_reward/0/8.png
A red colored car.,1.1088594198226929,0.2778,3.5850977897644043,26.980369567871094,results/evals/sd_snes_img_reward/0/7.png
A red colored car.,1.471623182296753,0.284,3.6369519233703613,26.506376266479492,results/evals/sd_snes_img_reward/0/26.png
A red colored car.,1.4777802228927612,0.283,3.414412498474121,27.675884246826172,results/evals/sd_snes_img_reward/0/22.png
A red colored car.,1.4929783344268799,0.281,3.469254970550537,26.04783821105957,results/evals/sd_snes_img_reward/0/24.png
A red colored car.,1.5343457460403442,0.2827,3.356661319732666,27.036619186401367,results/evals/sd_snes_img_reward/0/25.png
A red colored car.,1.595141053199768,0.2827,3.13262939453125,27.6909236907959,results/evals/sd_snes_img_reward/0/30.png
A red colored car.,1.2964028120040894,0.2842,3.4273300170898438,28.869428634643555,results/evals/sd_snes_img_reward/0/9.png
A red colored car.,1.4220540523529053,0.2827,3.6766891479492188,22.865493774414062,results/evals/sd_snes_img_reward/0/18.png
A red colored car.,1.3531708717346191,0.285,3.4839677810668945,27.6463565826416,results/evals/sd_snes_img_reward/0/15.png
A red colored car.,1.5239379405975342,0.2817,3.2462315559387207,27.044906616210938,results/evals/sd_snes_img_reward/0/28.png
A red colored car.,1.357460379600525,0.2805,3.397418975830078,25.202899932861328,results/evals/sd_snes_img_reward/0/17.png
A black colored car.,1.0547692775726318,0.2922,3.684325695037842,23.7048282623291,results/evals/sd_snes_img_reward/1/max.png
A black colored car.,0.2727215886116028,0.2803,3.4534854888916016,23.410369873046875,results/evals/sd_snes_img_reward/1/baseline.png
A black colored car.,0.7735872864723206,0.287,3.6183409690856934,23.784940719604492,results/evals/sd_snes_img_reward/1/14.png
A black colored car.,0.7604951858520508,0.2886,4.243297576904297,24.39698028564453,results/evals/sd_snes_img_reward/1/20.png
A black colored car.,0.7705091834068298,0.2861,3.6608524322509766,23.66887092590332,results/evals/sd_snes_img_reward/1/16.png
A black colored car.,0.796604335308075,0.2922,3.3891124725341797,24.31748390197754,results/evals/sd_snes_img_reward/1/13.png
A black colored car.,0.7470287084579468,0.2847,3.4366068840026855,24.352231979370117,results/evals/sd_snes_img_reward/1/12.png
A black colored car.,0.9802697896957397,0.2908,3.7000246047973633,23.628746032714844,results/evals/sd_snes_img_reward/1/23.png
A black colored car.,0.2727215886116028,0.2803,3.4534854888916016,23.410369873046875,results/evals/sd_snes_img_reward/1/0.png
A black colored car.,0.7218756675720215,0.2874,3.4840035438537598,24.6187801361084,results/evals/sd_snes_img_reward/1/1.png
A black colored car.,0.886703610420227,0.2861,3.7775983810424805,23.283655166625977,results/evals/sd_snes_img_reward/1/19.png
A black colored car.,0.6601344347000122,0.2837,3.4841790199279785,24.766494750976562,results/evals/sd_snes_img_reward/1/2.png
A black colored car.,0.6785253882408142,0.2888,3.474959373474121,23.44200325012207,results/evals/sd_snes_img_reward/1/6.png
A black colored car.,0.6757571697235107,0.2935,3.4980697631835938,24.054901123046875,results/evals/sd_snes_img_reward/1/5.png
A black colored car.,0.7273679971694946,0.284,3.5521950721740723,24.093313217163086,results/evals/sd_snes_img_reward/1/11.png
A black colored car.,1.0081939697265625,0.293,3.6502795219421387,24.4864501953125,results/evals/sd_snes_img_reward/1/21.png
A black colored car.,0.8997063040733337,0.2908,3.4749059677124023,24.64853858947754,results/evals/sd_snes_img_reward/1/27.png
A black colored car.,0.8171823024749756,0.294,3.7898221015930176,23.102245330810547,results/evals/sd_snes_img_reward/1/10.png
A black colored car.,0.6223577260971069,0.2808,3.328489303588867,24.66840171813965,results/evals/sd_snes_img_reward/1/3.png
A black colored car.,0.7664190530776978,0.2822,3.6270785331726074,24.53411865234375,results/evals/sd_snes_img_reward/1/4.png
A black colored car.,0.9983678460121155,0.2878,3.8563232421875,22.8808650970459,results/evals/sd_snes_img_reward/1/29.png
A black colored car.,0.7655731439590454,0.2915,3.655459403991699,24.140830993652344,results/evals/sd_snes_img_reward/1/8.png
A black colored car.,0.6487119793891907,0.2808,3.636164665222168,24.089954376220703,results/evals/sd_snes_img_reward/1/7.png
A black colored car.,0.9134613871574402,0.2874,3.7983617782592773,23.68264389038086,results/evals/sd_snes_img_reward/1/26.png
A black colored car.,0.9682974219322205,0.2898,3.851086139678955,23.942787170410156,results/evals/sd_snes_img_reward/1/22.png
A black colored car.,0.8084180951118469,0.2898,3.4643235206604004,23.482088088989258,results/evals/sd_snes_img_reward/1/24.png
A black colored car.,0.8635258674621582,0.2922,3.6723580360412598,22.86015510559082,results/evals/sd_snes_img_reward/1/25.png
A black colored car.,1.0547692775726318,0.2922,3.684325695037842,23.7048282623291,results/evals/sd_snes_img_reward/1/30.png
A black colored car.,0.8385262489318848,0.2874,3.5161123275756836,24.709392547607422,results/evals/sd_snes_img_reward/1/9.png
A black colored car.,0.8714689016342163,0.289,3.4833297729492188,23.392261505126953,results/evals/sd_snes_img_reward/1/18.png
A black colored car.,0.7480855584144592,0.2812,3.622427463531494,24.031253814697266,results/evals/sd_snes_img_reward/1/15.png
A black colored car.,0.931861937046051,0.2869,3.9612298011779785,24.166399002075195,results/evals/sd_snes_img_reward/1/28.png
A black colored car.,0.759945273399353,0.2847,3.666621208190918,25.0605525970459,results/evals/sd_snes_img_reward/1/17.png
A pink colored car.,1.9274945259094238,0.2917,3.496969699859619,29.304948806762695,results/evals/sd_snes_img_reward/2/max.png
A pink colored car.,1.724200963973999,0.2922,3.4983749389648438,29.073467254638672,results/evals/sd_snes_img_reward/2/baseline.png
A pink colored car.,1.906099796295166,0.2952,3.256448745727539,28.139066696166992,results/evals/sd_snes_img_reward/2/14.png
A pink colored car.,1.9066922664642334,0.2915,3.332343101501465,29.648536682128906,results/evals/sd_snes_img_reward/2/20.png
A pink colored car.,1.906386375427246,0.294,4.015359878540039,31.30473518371582,results/evals/sd_snes_img_reward/2/16.png
A pink colored car.,1.9204615354537964,0.2915,3.5898141860961914,29.915803909301758,results/evals/sd_snes_img_reward/2/13.png
A pink colored car.,1.881557822227478,0.292,3.6940808296203613,27.79612159729004,results/evals/sd_snes_img_reward/2/12.png
A pink colored car.,1.9272246360778809,0.2925,3.1238880157470703,28.82654571533203,results/evals/sd_snes_img_reward/2/23.png
A pink colored car.,1.724200963973999,0.2922,3.4983749389648438,29.073467254638672,results/evals/sd_snes_img_reward/2/0.png
A pink colored car.,1.8331540822982788,0.2883,3.5849733352661133,30.089160919189453,results/evals/sd_snes_img_reward/2/1.png
A pink colored car.,1.9274945259094238,0.2917,3.496969699859619,29.304948806762695,results/evals/sd_snes_img_reward/2/19.png
A pink colored car.,1.8518379926681519,0.294,3.82071590423584,29.691713333129883,results/evals/sd_snes_img_reward/2/2.png
A pink colored car.,1.8453651666641235,0.293,3.748863697052002,29.493860244750977,results/evals/sd_snes_img_reward/2/6.png
A pink colored car.,1.859089732170105,0.2961,3.6000819206237793,29.20904541015625,results/evals/sd_snes_img_reward/2/5.png
A pink colored car.,1.8619415760040283,0.2893,3.6462759971618652,28.884199142456055,results/evals/sd_snes_img_reward/2/11.png
A pink colored car.,1.9150233268737793,0.2915,3.571709156036377,28.244647979736328,results/evals/sd_snes_img_reward/2/21.png
A pink colored car.,1.9244351387023926,0.2935,3.359572410583496,29.445493698120117,results/evals/sd_snes_img_reward/2/27.png
A pink colored car.,1.8672821521759033,0.294,3.417013168334961,29.9041748046875,results/evals/sd_snes_img_reward/2/10.png
A pink colored car.,1.8247954845428467,0.2842,3.3420186042785645,29.429441452026367,results/evals/sd_snes_img_reward/2/3.png
A pink colored car.,1.866463303565979,0.2888,3.7539854049682617,30.279285430908203,results/evals/sd_snes_img_reward/2/4.png
A pink colored car.,1.9167697429656982,0.2913,3.5968728065490723,29.30164909362793,results/evals/sd_snes_img_reward/2/29.png
A pink colored car.,1.8522911071777344,0.2927,3.704191207885742,29.063255310058594,results/evals/sd_snes_img_reward/2/8.png
A pink colored car.,1.8876811265945435,0.2866,3.244424343109131,29.89605712890625,results/evals/sd_snes_img_reward/2/7.png
A pink colored car.,1.928025245666504,0.2942,3.1766343116760254,28.326099395751953,results/evals/sd_snes_img_reward/2/26.png
A pink colored car.,1.9157757759094238,0.2944,3.302868366241455,28.037830352783203,results/evals/sd_snes_img_reward/2/22.png
A pink colored car.,1.9243040084838867,0.293,3.366084098815918,28.316665649414062,results/evals/sd_snes_img_reward/2/24.png
A pink colored car.,1.9221034049987793,0.2935,3.5437092781066895,31.037145614624023,results/evals/sd_snes_img_reward/2/25.png
A pink colored car.,1.9219541549682617,0.2922,3.26619291305542,29.048282623291016,results/evals/sd_snes_img_reward/2/30.png
A pink colored car.,1.8583157062530518,0.294,3.5140299797058105,29.084556579589844,results/evals/sd_snes_img_reward/2/9.png
A pink colored car.,1.9129559993743896,0.292,3.5548505783081055,28.1613826751709,results/evals/sd_snes_img_reward/2/18.png
A pink colored car.,1.9078975915908813,0.291,3.504953384399414,29.687427520751953,results/evals/sd_snes_img_reward/2/15.png
A pink colored car.,1.9170985221862793,0.292,3.228030204772949,29.82655143737793,results/evals/sd_snes_img_reward/2/28.png
A pink colored car.,1.9076951742172241,0.2917,3.2462782859802246,28.879770278930664,results/evals/sd_snes_img_reward/2/17.png
A black colored dog.,1.5908623933792114,0.295,4.342325687408447,23.73499298095703,results/evals/sd_snes_img_reward/3/max.png
A black colored dog.,0.9888790249824524,0.2961,3.877671718597412,27.390087127685547,results/evals/sd_snes_img_reward/3/baseline.png
A black colored dog.,1.3832333087921143,0.2905,3.956625461578369,22.25407600402832,results/evals/sd_snes_img_reward/3/14.png
A black colored dog.,1.5232958793640137,0.2937,4.0441060066223145,23.063034057617188,results/evals/sd_snes_img_reward/3/20.png
A black colored dog.,1.4506850242614746,0.2922,4.259120941162109,23.79666519165039,results/evals/sd_snes_img_reward/3/16.png
A black colored dog.,1.419642448425293,0.2908,4.280745983123779,23.80162811279297,results/evals/sd_snes_img_reward/3/13.png
A black colored dog.,1.364422082901001,0.291,4.10094690322876,22.33896827697754,results/evals/sd_snes_img_reward/3/12.png
A black colored dog.,1.5170961618423462,0.294,4.368309497833252,22.45220184326172,results/evals/sd_snes_img_reward/3/23.png
A black colored dog.,0.9888790249824524,0.2961,3.877671718597412,27.390087127685547,results/evals/sd_snes_img_reward/3/0.png
A black colored dog.,1.1016818284988403,0.2966,4.430516719818115,26.182466506958008,results/evals/sd_snes_img_reward/3/1.png
A black colored dog.,1.4399842023849487,0.29,4.4470319747924805,23.175090789794922,results/evals/sd_snes_img_reward/3/19.png
A black colored dog.,1.3436144590377808,0.2886,4.150241851806641,24.151763916015625,results/evals/sd_snes_img_reward/3/2.png
A black colored dog.,1.3515350818634033,0.3008,3.971451759338379,26.57529640197754,results/evals/sd_snes_img_reward/3/6.png
A black colored dog.,1.2941557168960571,0.2898,4.357652187347412,22.836017608642578,results/evals/sd_snes_img_reward/3/5.png
A black colored dog.,1.447105884552002,0.2903,4.343260765075684,22.99567222595215,results/evals/sd_snes_img_reward/3/11.png
A black colored dog.,1.463028907775879,0.2898,4.616477012634277,22.922380447387695,results/evals/sd_snes_img_reward/3/21.png
A black colored dog.,1.5531808137893677,0.2905,4.609349250793457,24.144208908081055,results/evals/sd_snes_img_reward/3/27.png
A black colored dog.,1.3495588302612305,0.2878,4.007818222045898,22.433122634887695,results/evals/sd_snes_img_reward/3/10.png
A black colored dog.,1.10773766040802,0.2898,4.160669803619385,25.35031509399414,results/evals/sd_snes_img_reward/3/3.png
A black colored dog.,1.0766429901123047,0.2942,4.51030969619751,21.651025772094727,results/evals/sd_snes_img_reward/3/4.png
A black colored dog.,1.5791020393371582,0.299,4.2460103034973145,24.601369857788086,results/evals/sd_snes_img_reward/3/29.png
A black colored dog.,1.333041787147522,0.293,4.1397576332092285,22.616682052612305,results/evals/sd_snes_img_reward/3/8.png
A black colored dog.,1.4046255350112915,0.2896,4.341278076171875,23.388940811157227,results/evals/sd_snes_img_reward/3/7.png
A black colored dog.,1.5055427551269531,0.2876,4.612883567810059,24.260128021240234,results/evals/sd_snes_img_reward/3/26.png
A black colored dog.,1.4944065809249878,0.2893,4.4040303230285645,25.714380264282227,results/evals/sd_snes_img_reward/3/22.png
A black colored dog.,1.5908623933792114,0.295,4.342325687408447,23.73499298095703,results/evals/sd_snes_img_reward/3/24.png
A black colored dog.,1.576728343963623,0.2947,4.273032188415527,24.235000610351562,results/evals/sd_snes_img_reward/3/25.png
A black colored dog.,1.5461680889129639,0.296,4.058248519897461,24.29068374633789,results/evals/sd_snes_img_reward/3/30.png
A black colored dog.,1.286515474319458,0.2937,4.3826117515563965,22.61866569519043,results/evals/sd_snes_img_reward/3/9.png
A black colored dog.,1.4762160778045654,0.2905,4.42225456237793,24.0113525390625,results/evals/sd_snes_img_reward/3/18.png
A black colored dog.,1.4476749897003174,0.2869,4.553533554077148,22.358291625976562,results/evals/sd_snes_img_reward/3/15.png
A black colored dog.,1.5905791521072388,0.2983,4.260783672332764,24.18050193786621,results/evals/sd_snes_img_reward/3/28.png
A black colored dog.,1.4603852033615112,0.2942,3.968614101409912,26.124629974365234,results/evals/sd_snes_img_reward/3/17.png
A red colored dog.,1.7711235284805298,0.293,3.801600933074951,31.37841796875,results/evals/sd_snes_img_reward/4/max.png
A red colored dog.,0.35327446460723877,0.2954,3.821476459503174,25.65203285217285,results/evals/sd_snes_img_reward/4/baseline.png
A red colored dog.,1.1325881481170654,0.298,4.069103717803955,28.590452194213867,results/evals/sd_snes_img_reward/4/14.png
A red colored dog.,1.768338680267334,0.2883,3.6229686737060547,29.80139923095703,results/evals/sd_snes_img_reward/4/20.png
A red colored dog.,1.6493221521377563,0.2847,3.5364623069763184,31.41056251525879,results/evals/sd_snes_img_reward/4/16.png
A red colored dog.,1.5957348346710205,0.2944,4.013584613800049,30.14468765258789,results/evals/sd_snes_img_reward/4/13.png
A red colored dog.,1.5933828353881836,0.2903,3.7009453773498535,29.23898696899414,results/evals/sd_snes_img_reward/4/12.png
A red colored dog.,1.6984871625900269,0.2893,3.421741485595703,28.910747528076172,results/evals/sd_snes_img_reward/4/23.png
A red colored dog.,0.35327446460723877,0.2954,3.821476459503174,25.65203285217285,results/evals/sd_snes_img_reward/4/0.png
A red colored dog.,1.617652177810669,0.2886,3.568704128265381,28.840255737304688,results/evals/sd_snes_img_reward/4/1.png
A red colored dog.,1.685051441192627,0.298,4.0240373611450195,30.070308685302734,results/evals/sd_snes_img_reward/4/19.png
A red colored dog.,1.4022880792617798,0.3022,4.062990665435791,29.292430877685547,results/evals/sd_snes_img_reward/4/2.png
A red colored dog.,1.3592671155929565,0.2944,3.7121496200561523,28.362537384033203,results/evals/sd_snes_img_reward/4/6.png
A red colored dog.,1.3634538650512695,0.2861,3.8990111351013184,26.36296844482422,results/evals/sd_snes_img_reward/4/5.png
A red colored dog.,1.5184460878372192,0.2922,3.6137285232543945,29.738473892211914,results/evals/sd_snes_img_reward/4/11.png
A red colored dog.,1.7471622228622437,0.2878,3.7533531188964844,31.07697296142578,results/evals/sd_snes_img_reward/4/21.png
A red colored dog.,1.708113193511963,0.289,3.976119041442871,30.45651626586914,results/evals/sd_snes_img_reward/4/27.png
A red colored dog.,1.628723382949829,0.3008,3.982320785522461,29.054685592651367,results/evals/sd_snes_img_reward/4/10.png
A red colored dog.,1.1269019842147827,0.2874,3.589761734008789,26.24654197692871,results/evals/sd_snes_img_reward/4/3.png
A red colored dog.,1.2141128778457642,0.2957,3.5828871726989746,27.998411178588867,results/evals/sd_snes_img_reward/4/4.png
A red colored dog.,1.7370753288269043,0.2864,3.4435791969299316,31.603734970092773,results/evals/sd_snes_img_reward/4/29.png
A red colored dog.,1.3373321294784546,0.287,3.8811206817626953,28.294082641601562,results/evals/sd_snes_img_reward/4/8.png
A red colored dog.,1.3959310054779053,0.2925,3.9738473892211914,28.40964126586914,results/evals/sd_snes_img_reward/4/7.png
A red colored dog.,1.7711235284805298,0.293,3.801600933074951,31.37841796875,results/evals/sd_snes_img_reward/4/26.png
A red colored dog.,1.6933848857879639,0.2888,3.9293270111083984,30.779916763305664,results/evals/sd_snes_img_reward/4/22.png
A red colored dog.,1.7439934015274048,0.292,3.491891860961914,30.215391159057617,results/evals/sd_snes_img_reward/4/24.png
A red colored dog.,1.6647976636886597,0.2903,4.0215325355529785,30.330717086791992,results/evals/sd_snes_img_reward/4/25.png
A red colored dog.,1.7585513591766357,0.2925,4.018974304199219,31.466472625732422,results/evals/sd_snes_img_reward/4/30.png
A red colored dog.,1.386674404144287,0.2983,3.7388176918029785,29.840213775634766,results/evals/sd_snes_img_reward/4/9.png
A red colored dog.,1.6782151460647583,0.2927,3.991488456726074,29.710865020751953,results/evals/sd_snes_img_reward/4/18.png
A red colored dog.,1.4806538820266724,0.2925,3.814507007598877,28.81072235107422,results/evals/sd_snes_img_reward/4/15.png
A red colored dog.,1.7448697090148926,0.2937,3.60526704788208,31.051698684692383,results/evals/sd_snes_img_reward/4/28.png
A red colored dog.,1.6208621263504028,0.2913,3.569713592529297,30.347272872924805,results/evals/sd_snes_img_reward/4/17.png
A blue colored dog.,1.902224063873291,0.293,4.078019142150879,28.73023223876953,results/evals/sd_snes_img_reward/5/max.png
A blue colored dog.,0.6568912267684937,0.2815,3.6227827072143555,27.26634407043457,results/evals/sd_snes_img_reward/5/baseline.png
A blue colored dog.,1.8322926759719849,0.292,3.9435811042785645,30.746110916137695,results/evals/sd_snes_img_reward/5/14.png
A blue colored dog.,1.8735944032669067,0.2947,4.068955421447754,30.352306365966797,results/evals/sd_snes_img_reward/5/20.png
A blue colored dog.,1.824967384338379,0.301,3.836777687072754,29.150814056396484,results/evals/sd_snes_img_reward/5/16.png
A blue colored dog.,1.8397756814956665,0.2908,3.7008166313171387,31.61127471923828,results/evals/sd_snes_img_reward/5/13.png
A blue colored dog.,1.862535834312439,0.2932,3.853325366973877,28.548580169677734,results/evals/sd_snes_img_reward/5/12.png
A blue colored dog.,1.8499243259429932,0.3035,4.026521682739258,30.25200080871582,results/evals/sd_snes_img_reward/5/23.png
A blue colored dog.,0.6568912267684937,0.2815,3.6227827072143555,27.26634407043457,results/evals/sd_snes_img_reward/5/0.png
A blue colored dog.,1.7576473951339722,0.2961,3.642125129699707,30.196598052978516,results/evals/sd_snes_img_reward/5/1.png
A blue colored dog.,1.846652626991272,0.2979,3.5989999771118164,31.37431526184082,results/evals/sd_snes_img_reward/5/19.png
A blue colored dog.,1.825840711593628,0.2986,3.7528343200683594,30.866098403930664,results/evals/sd_snes_img_reward/5/2.png
A blue colored dog.,1.7416965961456299,0.2908,3.571007251739502,28.592309951782227,results/evals/sd_snes_img_reward/5/6.png
A blue colored dog.,1.7852153778076172,0.2883,3.781069278717041,32.12791061401367,results/evals/sd_snes_img_reward/5/5.png
A blue colored dog.,1.8439725637435913,0.291,3.7515997886657715,30.192995071411133,results/evals/sd_snes_img_reward/5/11.png
A blue colored dog.,1.8597246408462524,0.2917,3.6671600341796875,30.081453323364258,results/evals/sd_snes_img_reward/5/21.png
A blue colored dog.,1.8774632215499878,0.2969,3.907266616821289,30.950111389160156,results/evals/sd_snes_img_reward/5/27.png
A blue colored dog.,1.8106333017349243,0.2957,3.445157527923584,30.462764739990234,results/evals/sd_snes_img_reward/5/10.png
A blue colored dog.,1.53605055809021,0.2808,3.751743793487549,29.67732810974121,results/evals/sd_snes_img_reward/5/3.png
A blue colored dog.,1.8193227052688599,0.297,3.704953193664551,26.528804779052734,results/evals/sd_snes_img_reward/5/4.png
A blue colored dog.,1.870726227760315,0.297,4.0479326248168945,29.440900802612305,results/evals/sd_snes_img_reward/5/29.png
A blue colored dog.,1.8766999244689941,0.2932,3.5239672660827637,30.175966262817383,results/evals/sd_snes_img_reward/5/8.png
A blue colored dog.,1.8148378133773804,0.294,3.6422905921936035,29.637876510620117,results/evals/sd_snes_img_reward/5/7.png
A blue colored dog.,1.890520691871643,0.2974,4.13275146484375,28.872617721557617,results/evals/sd_snes_img_reward/5/26.png
A blue colored dog.,1.8652288913726807,0.291,3.7346649169921875,29.96442413330078,results/evals/sd_snes_img_reward/5/22.png
A blue colored dog.,1.8736799955368042,0.2917,3.9316649436950684,30.495145797729492,results/evals/sd_snes_img_reward/5/24.png
A blue colored dog.,1.8632797002792358,0.2961,4.130603313446045,29.11507797241211,results/evals/sd_snes_img_reward/5/25.png
A blue colored dog.,1.902224063873291,0.293,4.078019142150879,28.73023223876953,results/evals/sd_snes_img_reward/5/30.png
A blue colored dog.,1.8248072862625122,0.294,3.650533676147461,30.96109390258789,results/evals/sd_snes_img_reward/5/9.png
A blue colored dog.,1.861914038658142,0.3005,4.039063453674316,29.376989364624023,results/evals/sd_snes_img_reward/5/18.png
A blue colored dog.,1.8398600816726685,0.286,3.7123961448669434,31.424903869628906,results/evals/sd_snes_img_reward/5/15.png
A blue colored dog.,1.8789361715316772,0.2996,3.904808521270752,30.520933151245117,results/evals/sd_snes_img_reward/5/28.png
A blue colored dog.,1.867218255996704,0.2922,3.5343823432922363,29.48140525817871,results/evals/sd_snes_img_reward/5/17.png
A green colored banana.,-0.07348638772964478,0.2742,4.145345687866211,28.531261444091797,results/evals/sd_snes_img_reward/6/max.png
A green colored banana.,-1.0696094036102295,0.2747,3.8057751655578613,29.384464263916016,results/evals/sd_snes_img_reward/6/baseline.png
A green colored banana.,-0.43849584460258484,0.2815,3.8715715408325195,29.425954818725586,results/evals/sd_snes_img_reward/6/14.png
A green colored banana.,-0.540235161781311,0.275,4.062781810760498,26.533000946044922,results/evals/sd_snes_img_reward/6/20.png
A green colored banana.,-0.4727994203567505,0.2817,4.174373149871826,28.68600845336914,results/evals/sd_snes_img_reward/6/16.png
A green colored banana.,-0.5626853108406067,0.2778,3.94034481048584,29.16457748413086,results/evals/sd_snes_img_reward/6/13.png
A green colored banana.,-0.6363368630409241,0.2773,4.114534378051758,27.375125885009766,results/evals/sd_snes_img_reward/6/12.png
A green colored banana.,-0.4411502778530121,0.283,3.677672863006592,25.76175880432129,results/evals/sd_snes_img_reward/6/23.png
A green colored banana.,-1.0696094036102295,0.2747,3.8057751655578613,29.384464263916016,results/evals/sd_snes_img_reward/6/0.png
A green colored banana.,-0.6474882364273071,0.2817,4.021888256072998,26.902925491333008,results/evals/sd_snes_img_reward/6/1.png
A green colored banana.,-0.4221321940422058,0.2844,4.206437110900879,27.26563262939453,results/evals/sd_snes_img_reward/6/19.png
A green colored banana.,-0.6442931890487671,0.2861,4.296657085418701,26.9527530670166,results/evals/sd_snes_img_reward/6/2.png
A green colored banana.,-0.7652423977851868,0.2822,3.9429540634155273,27.377010345458984,results/evals/sd_snes_img_reward/6/6.png
A green colored banana.,-0.5756436586380005,0.2737,3.7948293685913086,28.359519958496094,results/evals/sd_snes_img_reward/6/5.png
A green colored banana.,-0.5635938048362732,0.2842,4.029275894165039,26.90006446838379,results/evals/sd_snes_img_reward/6/11.png
A green colored banana.,-0.41746798157691956,0.28,3.7384157180786133,26.07915496826172,results/evals/sd_snes_img_reward/6/21.png
A green colored banana.,-0.07348638772964478,0.2742,4.145345687866211,28.531261444091797,results/evals/sd_snes_img_reward/6/27.png
A green colored banana.,-0.5250656604766846,0.2776,3.805539608001709,27.859874725341797,results/evals/sd_snes_img_reward/6/10.png
A green colored banana.,-0.607050895690918,0.2737,4.322178363800049,27.056407928466797,results/evals/sd_snes_img_reward/6/3.png
A green colored banana.,-0.6974170207977295,0.2822,4.030902862548828,26.168537139892578,results/evals/sd_snes_img_reward/6/4.png
A green colored banana.,-0.3703457713127136,0.277,4.5022664070129395,27.317459106445312,results/evals/sd_snes_img_reward/6/29.png
A green colored banana.,-0.6139348745346069,0.2793,3.56329345703125,26.82150650024414,results/evals/sd_snes_img_reward/6/8.png
A green colored banana.,-0.45445433259010315,0.2778,3.7707009315490723,27.795124053955078,results/evals/sd_snes_img_reward/6/7.png
A green colored banana.,-0.4441777765750885,0.28,4.330236434936523,26.778417587280273,results/evals/sd_snes_img_reward/6/26.png
A green colored banana.,-0.5440641641616821,0.279,3.8440518379211426,26.781166076660156,results/evals/sd_snes_img_reward/6/22.png
A green colored banana.,-0.4099733233451843,0.2854,4.259511947631836,26.70627212524414,results/evals/sd_snes_img_reward/6/24.png
A green colored banana.,-0.42856138944625854,0.2788,3.9272336959838867,26.68216323852539,results/evals/sd_snes_img_reward/6/25.png
A green colored banana.,-0.36893558502197266,0.2764,4.256951808929443,27.258195877075195,results/evals/sd_snes_img_reward/6/30.png
A green colored banana.,-0.45536473393440247,0.2798,3.8256754875183105,27.84783935546875,results/evals/sd_snes_img_reward/6/9.png
A green colored banana.,-0.42066672444343567,0.2734,3.85432767868042,28.61151695251465,results/evals/sd_snes_img_reward/6/18.png
A green colored banana.,-0.48817285895347595,0.28,4.2960100173950195,26.004501342773438,results/evals/sd_snes_img_reward/6/15.png
A green colored banana.,-0.34199318289756775,0.2737,4.129135608673096,27.110130310058594,results/evals/sd_snes_img_reward/6/28.png
A green colored banana.,-0.5019768476486206,0.2766,4.336160659790039,26.157516479492188,results/evals/sd_snes_img_reward/6/17.png
